id	name	type_etablissement	nb_etablissements	funnel_stage	address	phone	linkedin_url	DUI	employees	tagline	summary	notes	next_action	created_by	created_at	updated_by	updated_at	website	industry	uses_netsoins	score_icp	city	region	country	Numéro Finess	Typologie	Groupe	Téléphones Clean Export	Mail	Adresse	Code postal	Ville	Département	Total de lits	Estimation Lits	Chambres simples	Chambres doubles	Place	Taille d'établissement	Prix minimum mensuel	CA Hébergement annuel	% Places APA
ehpad-la-chaumiere-fleurie	EHPAD La chaumière fleurie	Groupe		Premier contact	4 rue Alfred Longuefosse	0558982238		Inconnu	82					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Pouillon	Nouvelle-Aquitaine	France	400784088	Public	Centre intercommunal d'action sociale (CIAS)							82						1 929,60  €		
ehpad-residence-bodin-grandmaison	EHPAD Résidence Bodin Grandmaison	Groupe		Premier contact	11 rue Georges Grandmaison	0549724213		Inconnu	91					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Faye-l'Abbesse	Nouvelle-Aquitaine	France	790000319	Public	Maison de Retraite							91						1 721,40  €		
ehpad-la-citadelle-de-la-couronne	EHPAD La Citadelle de la Couronne	Groupe		Premier contact	1 rue du Stade	0545679067		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	La Couronne	Nouvelle-Aquitaine	France	160009643	Public	CIAS la Couronne Nersac Roullet							80						1 957,20  €		
ehpad-la-riviere	EHPAD La Rivière	Groupe		Premier contact	Route de Brande	0553608800		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Pardoux-la-Rivière	Nouvelle-Aquitaine	France	240013318	Public	Centre hospitalier de Nontron							80						1 946,70  €		
ehpad-rene-gabe	EHPAD René Gabe	Groupe		Premier contact	9 route du Somport	0559390956		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Gurmençon	Nouvelle-Aquitaine	France	640785572	Privé non lucratif	CAPA							80						1 944,90  €		
ehpad-capa-camou	EHPAD Capa -Camou	Groupe		Premier contact	38 rue Camou	0559390948		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Oloron-Sainte-Marie	Nouvelle-Aquitaine	France	640785564	Privé non lucratif	CAPA							80						1 944,90  €		
ehpad-gamby	EHPAD Gamby	Groupe		Premier contact	42 rue de Gamby	0545649812		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Villebois-Lavalette	Nouvelle-Aquitaine	France	160003745	Public	Centre intercommunal d'action sociale (CIAS)							80						1 941,00  €		
ehpad-de-meymac	EHPAD de Meymac	Groupe		Premier contact	13 place de la Coulée Verte	0555951178		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Meymac	Nouvelle-Aquitaine	France	190002121	Public	EHPAD de Meymac							80						1 930,20  €		
ehpad-toki-eder	EHPAD Toki Eder	Groupe		Premier contact	15 avenue Renaud	0559370567		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Jean-Pied-de-Port	Nouvelle-Aquitaine	France	640782017	Public	EHPAD St Jean Pied de Port							80						1 893,60  €		
ehpad-du-centre-hospitalier-site-angouleme	EHPAD du centre hospitalier - Site Angoulême	Groupe		Premier contact	Rond-point de Girac	0545246850		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Michel	Nouvelle-Aquitaine	France	160014403	Public	Centre Hospitalier d'Angoulême							80						1 882,50  €		
ehpad-ancien-couvent-des-minimes	EHPAD Ancien Couvent des Minimes	Groupe		Premier contact	1 rue Pierre Véry	0545985027		Inconnu	83					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Aubeterre-sur-Dronne	Nouvelle-Aquitaine	France	160002093	Public	Maison de Retraite d'Aubeterre							83						1 793,70  €		
ehpad-residence-la-menardiere	EHPAD Résidence La Menardière	Groupe		Premier contact	La Menardiere	0549632042		Inconnu	83					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Marc-la-Lande	Nouvelle-Aquitaine	France	790000335	Public	Residence les Deux Châteaux							83						1 764,00  €		
ehpad-al-cartero	EHPAD Al Cartero	Groupe		Premier contact	40 rue Saint-Martin	0559381976		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Salies-de-Béarn	Nouvelle-Aquitaine	France	640787107	Public	EHPAD Al Cartero							80						1 805,10  €		
ehpad-residence-les-deux-chateaux	EHPAD Résidence Les deux châteaux	Groupe		Premier contact	15 rue du Chemin des Chaussées	0549634182		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Pardoux-Soutiers	Nouvelle-Aquitaine	France	790000392	Public	Residence les Deux Châteaux							80						152,10  €		
ehpad-la-detente	EHPAD La Détente	Groupe		Premier contact	5 rue du Limonet	0164127600		Inconnu	85					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Dampmart	Île-de-France	France	770815827	Privé commercial	SAS Médica France							85						3 717,90  €		
residence-les-pastoureaux	Résidence Les pastoureaux	Groupe		Premier contact	10 rue Salvador Allende	0156872131		Inconnu	89					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Valenton	Île-de-France	France	940006638	Privé commercial	Groupe Emeis							89						3 529,80  €		
ehpad-residence-val-de-seine	EHPAD Résidence Val-de-Seine	Groupe		Premier contact	45 avenue de Paris	0134920202		Inconnu	88					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Vaux-sur-Seine	Île-de-France	France	780823332	Privé commercial	Groupe Emeis							88						3 569,40  €		
ehpad-famili-sante-de-coubron	EHPAD Famili Santé de Coubron	Groupe		Premier contact	1 rue Françoise Bouteville Patas	0143515690		Inconnu	90					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Coubron	Île-de-France	France	930024120	Privé commercial	Groupe Emeis							90						3 483,00  €		
ehpad-residence-la-cerisaie	EHPAD Résidence la Cerisaie	Groupe		Premier contact	31 route d'Épernon	0134847352		Inconnu	81					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Poigny-la-Forêt	Île-de-France	France	780823357	Privé commercial	Groupe Emeis							81						3 869,10  €		
ehpad-les-jardins-de-l-iroise	EHPAD Les Jardins de l'Iroise	Groupe		Premier contact	47 boulevard Pasteur	0139590888		Inconnu	92					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Gratien	Île-de-France	France	950807206	Privé commercial	SAS Les Jardins de l'Iroise de Saint-Gratien							92						3 396,90  €		
ehpad-residence-de-la-rue-john-lennon	EHPAD Résidence de la rue John Lennon	Groupe		Premier contact	3 rue John Lennon	0130402300		Inconnu	90					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Montigny-lès-Cormeilles	Île-de-France	France	950780312	Privé commercial	Groupe Emeis							90						3 432,00  €		
ehpad-residence-orpea-la-chanterelle	EHPAD Résidence Orpea La Chanterelle	Groupe		Premier contact	17 rue d'Estienne d'Orves	0157420500		Inconnu	96					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Le Pré-Saint-Gervais	Île-de-France	France	930003728	Privé commercial	Groupe Emeis							96						3 213,00  €		
ehpad-residence-les-tourterelles	EHPAD Résidence Les Tourterelles	Groupe		Premier contact	2 allée des Tourterelles	0164173700		Inconnu	89					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Esbly	Île-de-France	France	770017804	Privé commercial	Domusvi							89						3 465,00  €		
ehpad-repotel-gambetta	EHPAD Repotel Gambetta	Groupe		Premier contact	161 avenue Gambetta	0140303213		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Paris 20e Arrondissement	Île-de-France	France	750003972	Privé commercial	Repotel Gambetta							80						3 782,40  €		
ehpad-la-cartoucherie	EHPAD La Cartoucherie	Groupe		Premier contact	4 allée Bertha von Suttner	0582081527		Inconnu	87					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Toulouse	Occitanie	France	310792858	Privé non lucratif	Association Edenis							87						3 633,00  €		
ehpad-les-garancieres	EHPAD Les Garancières	Groupe		Premier contact	1 rue de la Croix Boissée	0160828810		Inconnu	88					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Leudeville	Île-de-France	France	910019041	Privé commercial	Groupe Emeis							88						3 437,10  €		
ehpad-residence-marie-antoinette	EHPAD Résidence Marie-Antoinette	Groupe		Premier contact	6 boulevard Aristide Briand	0582081503		Inconnu	100					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Muret	Occitanie	France	310784756	Privé non lucratif	Association Edenis							100						3 123,00  €		
ehpad-residence-voltaire	EHPAD Résidence Voltaire	Groupe		Premier contact	35 rue Voltaire	0141114700		Inconnu	90					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Puteaux	Île-de-France	France	920814522	Privé commercial	MAPAD Santé							90						3 331,50  €		
ehpad-relais-tendresse	EHPAD Relais tendresse	Groupe		Premier contact	9 rue du Haut de Gazeran	0134836500		Inconnu	90					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Gazeran	Île-de-France	France	780824942	Privé commercial	SAS Relais tendresse							90						3 327,60  €		
ehpad-la-tour-d-auvergne	EHPAD La Tour d'Auvergne	Groupe		Premier contact	2 avenue de la Tour d’Auvergne	0142421870		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Colombes	Île-de-France	France	920803301	Privé commercial	EHPAD La Tour d'Auvergne							80						3 742,50  €		
ehpad-melavie	EHPAD Melavie	Groupe		Premier contact	83 avenue de la République	0169035184		Inconnu	90					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Montgeron	Île-de-France	France	910701622	Privé commercial	MELAVIE							90						3 322,20  €		
ehpad-residence-la-thesauque	EHPAD Résidence La Thésauque	Groupe		Premier contact	90 route de Villefranche	0561813232		Inconnu	110					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Nailloux	Occitanie	France	310784574	Privé non lucratif	Association La Thesauque							110						2 733,00  €		
ehpad-residence-les-chenes-rouges	EHPAD Résidence Les Chênes Rouges	Groupe		Premier contact	Chemin des Neufs Fougères	0164784343		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Bourron-Marlotte	Île-de-France	France	770815884	Privé commercial	Colisée France							80						3 717,90  €		
ehpad-le-prat	EHPAD Le Prat	Groupe		Premier contact	2 avenue de Lingfield	0582081504		Inconnu	93					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Plaisance-du-Touch	Occitanie	France	310785340	Privé non lucratif	Association Edenis							93						3 213,00  €		
ehpad-residence-medecis	EHPAD Résidence Médécis	Groupe		Premier contact	74 boulevard Heloise	0134344200		Inconnu	84					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Argenteuil	Île-de-France	France	950009118	Privé commercial	SAS Argenteuil							84						3 534,90  €		
ehpad-le-gatinais	EHPAD Le Gâtinais	Groupe		Premier contact	1 rue de la Ferte Alais	0164995171		Inconnu	85					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Maisse	Île-de-France	France	910701580	Privé commercial	Groupe Korian							85						3 483,60  €		
ehpad-les-jardins-du-lac	EHPAD Les Jardins du Lac	Groupe		Premier contact	2 chemin des Patures	0160850808		Inconnu	83					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Brétigny-sur-Orge	Île-de-France	France	910008358	Privé commercial	Groupe Emeis							83						3 567,30  €		
ehpad-la-maison-du-parc	EHPAD La Maison du Parc	Groupe		Premier contact	21 rue des Frères Capucins	0134404100		Inconnu	85					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Ouen-l'Aumône	Île-de-France	France	950808519	Privé commercial	EHPAD La Maison du Parc							85						3 463,20  €		
ehpad-les-jardins-d-epinay	EHPAD Les Jardins d'Épinay	Groupe		Premier contact	2 place Docteur du Jean Tarrius	0149715030		Inconnu	82					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Épinay-sur-Seine	Île-de-France	France	930018932	Privé commercial	Domusvi							82						3 588,00  €		
ehpad-korian-residence-le-cottage	EHPAD Korian Résidence Le Cottage	Groupe		Premier contact	11 rue Jean Bouin	0134347979		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Argenteuil	Île-de-France	France	950002261	Privé commercial	Groupe Korian							80						3 677,10  €		
ehpad-edenis-les-jardins-de-maniban	EHPAD Edenis Les jardins de Maniban	Groupe		Premier contact	7 chemin des Soeurs	0582081523		Inconnu	82					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Blagnac	Occitanie	France	310785308	Privé non lucratif	Association Edenis							82						3 423,00  €		
ehpad-sainte-claire	EHPAD Sainte-Claire	Groupe		Premier contact	7 rue du Couvent Sainte Claire	0565651070		Inconnu	110					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Villefranche-de-Rouergue	Occitanie	France	120785530	Privé non lucratif	Association Maison de Retraite Ste Claire							110						2 550,00  €		
maison-de-famille-les-etangs	Maison de famille Les Étangs	Groupe		Premier contact	13 rue du Petit Mennecy	0164570038		Inconnu	92					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Mennecy	Île-de-France	France	910805837	Privé commercial	SAS Groupe Maisons de Famille							92						3 181,50  €		
ehpad-residence-du-bois-soleil	EHPAD Résidence du Bois soleil	Groupe		Premier contact	Rue Jacques Tati	0130544507		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Bois-d'Arcy	Île-de-France	France	780028015	Privé commercial	SAS Albine							80						3 657,90  €		
ehpad-edenis-le-grand-marquisat	EHPAD Edenis Le grand marquisat	Groupe		Premier contact	28 rue Berthelot	0582081513		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Tournefeuille	Occitanie	France	310008339	Privé non lucratif	Association Edenis							80						3 453,00  €		
ehpad-cadeot	EHPAD Cadéot	Groupe		Premier contact	Rue Saint Laurent	0562642000		Inconnu	115					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Fleurance	Occitanie	France	320783137	Public	Etablissement public de santé (EPSL) de Lomagne							115						2 399,40  €		
ehpad-residence-le-pin	EHPAD Résidence Le pin	Groupe		Premier contact	2 rue René Cassin	0582081509		Inconnu	96					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Villeneuve-Tolosane	Occitanie	France	310784699	Privé non lucratif	Association Edenis							96						2 853,00  €		
ehpad-marie-lehman	EHPAD Marie Lehman	Groupe		Premier contact	22 rue Floréal	0562573000		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Balma	Occitanie	France	310018783	Privé non lucratif	Association Marie Lehman							80						3 423,00  €		
ehpad-la-meridienne	EHPAD La Méridienne	Groupe		Premier contact	Rue de Monte Cassino	0467111313		Inconnu	101					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Béziers	Occitanie	France	340797240	Privé non lucratif	Mutuelle du Bien Vieillir (MBV)							101						2 697,30  €		
ehpad-le-foyer-du-romarin	EHPAD Le Foyer du Romarin	Groupe		Premier contact	246 rue du Romarin	0467023450		Inconnu	95					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Clapiers	Occitanie	France	340781483	Privé non lucratif	Association pour une Vieillesse Heureuse (AVH)							95						2 861,70  €		
ehpad-residence-les-pensees	EHPAD Résidence Les Pensées	Groupe		Premier contact	102 rue Antonin Georges Belin	0134348200		Inconnu	88					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Argenteuil	Île-de-France	France	950802496	Privé commercial	SAS Résidence Les Pensees							88						3 290,40  €		
ehpad-residence-la-cotonniere	EHPAD Résidence La cotonnière	Groupe		Premier contact	29 chemin de la Garonne	0582081508		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Toulouse	Occitanie	France	310792692	Privé non lucratif	Association Edenis							80						3 393,00  €		
ehpad-edenis-caroline-baron	EHPAD Edenis Caroline Baron	Groupe		Premier contact	51 avenue Jean Rieux	0582081514		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Toulouse	Occitanie	France	310784475	Privé non lucratif	Association Edenis							80						3 393,00  €		
ehpad-edenis-tour-tottier	EHPAD Edenis Tour Tottier	Groupe		Premier contact	9 route de Pechbonnieu	0582081502		Inconnu	94					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Castelginest	Occitanie	France	310788633	Privé non lucratif	Association Edenis							94						2 883,00  €		
residence-jules-rousse	Résidence Jules Rousse	Groupe		Premier contact	Lafrau Haute	0561050850		Inconnu	110					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Tarascon-sur-Ariège	Occitanie	France	90782343	Public	EPA Résidence Jules Rousse							110						2 456,70  €		
ehpad-pro-sante-evry	EHPAD Pro Santé Évry	Groupe		Premier contact	6 rue des Clos	0169118888		Inconnu	84					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Bondoufle	Île-de-France	France	910000157	Privé commercial	Groupe Colisée							84						3 444,60  €		
ehpad-le-centenaire	EHPAD Le centenaire	Groupe		Premier contact	11 rue du Parc	0164952160		Inconnu	82					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Pussay	Île-de-France	France	910800523	Privé commercial	Le Centenaire							82						3 514,50  €		
ehpad-le-clos-des-lilas	EHPAD Le Clos des lilas	Groupe		Premier contact	Boulevard de la République	0134052400		Inconnu	84					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Eaubonne	Île-de-France	France	950783514	Privé commercial	Groupe Emeis							84						3 430,50  €		
ehpa-l-oustau	EHPA L'Oustaù	Groupe		Premier contact	21 allée de l'Oustau	0490916722		Inconnu	118					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Beaucaire	Occitanie	France	300785110	Public	Hôpitaux des portes de Camargue							118						2 243,70  €		
ehpad-l-edelweiss	EHPAD L'Edelweiss	Groupe		Premier contact	5 allée du Plantaurel	0582081520		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Beauzelle	Occitanie	France	310020805	Privé non lucratif	Association Edenis							80						3 303,00  €		
ehpad-les-jardins-du-plessis	EHPAD Les Jardins du Plessis	Groupe		Premier contact	9 rue du Plessis	0169722510		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Sainte-Geneviève-des-Bois	Île-de-France	France	910017334	Privé commercial	SAS les Jardins du Plessis							80						3 560,10  €		
ehpad-le-parc-albi	EHPAD Le Parc Albi	Groupe		Premier contact	1 rue Justin Alibert	0563541508		Inconnu	115					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Albi	Occitanie	France	810000364	Privé non lucratif	Association Albigeoise d'Assistance							115						2 266,80  €		
ehpad-residence-marie	EHPAD Résidence Marie	Groupe		Premier contact	91 avenue de la République	0149726700		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Bagnolet	Île-de-France	France	930021571	Privé commercial	SARL Residence Marie							80						3 528,00  €		
ehpad-domaine-de-la-chalouette	EHPAD Domaine de la Chalouette	Groupe		Premier contact	10 rue des Tilleuls	0169925000		Inconnu	87					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Morigny-Champigny	Île-de-France	France	910812544	Privé commercial	Colisée France							87						3 228,60  €		
ehpad-residence-quai-des-brumes-groupe-orpea	EHPAD Résidence Quai-des-Brumes Groupe Orpea	Groupe		Premier contact	44 rue du Maréchal Foch	0134089800		Inconnu	81					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Parmain	Île-de-France	France	950783423	Privé commercial	Groupe Emeis							81						3 460,50  €		
ehpad-edenis-l-auta	EHPAD Edenis L'Auta	Groupe		Premier contact	3 rue du Port	0582081501		Inconnu	85					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Portet-sur-Garonne	Occitanie	France	310790050	Privé non lucratif	Association Edenis							85						3 033,00  €		
ehpad-residence-domaine-jallemain	EHPAD - Résidence Domaine Jallemain	Groupe		Premier contact	28 route de Jallemain	0185531779		Inconnu	100					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Château-Landon	Île-de-France	France	770802031	Privé commercial	SARL le Domaine de Jallemain							100						2 790,00  €		
ehpad-residence-du-plateau	EHPAD Résidence du Plateau	Groupe		Premier contact	1 rue Paul Vaillant Couturier	0169543700		Inconnu	81					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Athis-Mons	Île-de-France	France	910019058	Privé commercial	SAS Résidence du Plateau							81						3 443,70  €		
ehpad-residence-du-parc-de-bellejame	EHPAD Résidence du Parc de Bellejame	Groupe		Premier contact	1 avenue Jean de Montaigu	0169805555		Inconnu	92					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Marcoussis	Île-de-France	France	910015015	Privé commercial	Groupe Emeis							92						3 024,00  €		
residence-couserans-pyrenees-saint-lizier	Résidence Couserans Pyrénées Saint-Lizier	Groupe		Premier contact	1 rue Hector d’Ossun	0561962900		Inconnu	105					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Lizier	Occitanie	France	90782970	Public	Résidence Couserans							105						2 443,50  €		
ehpad-korian-marisol	EHPAD Korian Marisol	Groupe		Premier contact	33 avenue Léon Jouhaux	0149364040		Inconnu	84					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Sevran	Île-de-France	France	930703012	Privé commercial	Résidence du Canal							84						3 303,00  €		
ehpad-edenis-borde-haute	EHPAD Edenis Borde Haute	Groupe		Premier contact	38 avenue de Borde Haute	0582081516		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Escalquens	Occitanie	France	310792866	Privé non lucratif	Association Edenis							80						3 183,00  €		
ehpad-residence-klarene	EHPAD Résidence Klarène	Groupe		Premier contact	Boulevard Isaac Péreire	0164847000		Inconnu	87					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Tournan-en-Brie	Île-de-France	France	770814044	Privé commercial	Groupe Emeis							87						3 180,00  €		
ehpad-edenis-le-clos-des-amandiers	EHPAD Edenis Le clos des Amandiers	Groupe		Premier contact	27 rue Bernard Amiel	0582081518		Inconnu	82					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Alban	Occitanie	France	310013388	Privé non lucratif	Association Edenis							82						3 093,00  €		
ehpad-residence-les-trois-fontaines	EHPAD Résidence Les trois fontaines	Groupe		Premier contact	120 avenue du Pic du Ger	0582081505		Inconnu	88					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Muret	Occitanie	France	310791546	Privé non lucratif	Association Edenis							88						2 868,00  €		
ehpad-du-chateau-de-villemoisson	EHPAD du Château de Villemoisson	Groupe		Premier contact	1 rue Herault de Sechelles	0169040000		Inconnu	96					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Villemoisson-sur-Orge	Île-de-France	France	910802289	Privé commercial	SARL Château Villemoisson							96						2 881,80  €		
ehpad-simon-violet-pere	EHPAD Simon Violet Père	Groupe		Premier contact	1 route de Castelnou	0430531000		Inconnu	114					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Thuir	Occitanie	France	660780958	Public	EHPAD Simon Violet Père							114						2 210,10  €		
ehpad-plaisance	EHPAD Plaisance	Groupe		Premier contact	3 rue Moulin de Flottes	0563801095		Inconnu	103					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Monestiés	Occitanie	France	810003657	Public	SIVOM Monesties							103						2 433,90  €		
residence-ondine-orpea	Résidence Ondine Orpea	Groupe		Premier contact	920 rue Charles de Gaulle	0160242760		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Mareuil-lès-Meaux	Île-de-France	France	770015188	Privé commercial	Groupe Emeis							80						3 450,00  €		
ehpad-marie-saint-frai	EHPAD Marie Saint-Frai	Groupe		Premier contact	2 rue Marie Saint-Frai	0562386860		Inconnu	112					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Tarbes	Occitanie	France	650783830	Privé non lucratif	Association Marie Saint-Frai							112						2 233,50  €		
ehpad-les-tuiles-vertes	EHPAD Les Tuiles Vertes	Groupe		Premier contact	2 rue du Moulin	0468661366		Inconnu	81					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Canohès	Occitanie	France	660787797	Privé non lucratif	Groupe ACPPA							81						3 063,00  €		
ehpad-residence-malka	EHPAD Résidence Malka	Groupe		Premier contact	11 rue Pasteur	0164142001		Inconnu	92					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Boissise-la-Bertrand	Île-de-France	France	770802668	Privé commercial	Groupe Emeis							92						2 940,00  €		
ehpad-les-jardins-d-iroise-de-bellefontaine	EHPAD Les Jardins d'Iroise de Bellefontaine	Groupe		Premier contact	9 rue des Sablons	0134710157		Inconnu	82					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Bellefontaine	Île-de-France	France	950780353	Privé commercial	Les Jardins d'Iroise de Bellefontaine							82						3 294,60  €		
ehpad-residence-villa-louise	EHPAD Résidence Villa Louise	Groupe		Premier contact	90 rue Aimé Césaire	0160635320		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Vert-Saint-Denis	Île-de-France	France	770000081	Privé commercial	SAS Résidence Villa Louise (DOMUSVI)							80						3 360,30  €		
ehpad-la-peupleraie	EHPAD La Peupleraie	Groupe		Premier contact	65 boulevard Jean Mermoz	0149718686		Inconnu	86					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Pierrefitte-sur-Seine	Île-de-France	France	930705728	Privé commercial	Domusvi							86						3 123,00  €		
residence-paul-gache	Résidence Paul Gache	Groupe		Premier contact	10 rue de Massepezoul	0490153000		Inconnu	100					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Les Angles	Occitanie	France	300785177	Public	Et Public Autonome Paul Gache							100						2 421,00  €		
ehpad-residence-de-diane	EHPAD Résidence de Diane	Groupe		Premier contact	26 rue de la Biberonne	0160260239		Inconnu	86					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Claye-Souilly	Île-de-France	France	770003424	Privé commercial	Colisée France							86						3 118,80  €		
ehpad-le-chateau-de-villeniard	EHPAD Le château de Villeniard	Groupe		Premier contact	Rue de la Pelleterie	0164315074		Inconnu	93					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Vaux-sur-Lunain	Île-de-France	France	770803450	Privé commercial	Groupe Emeis							93						2 879,40  €		
ehpad-fondation-rollin	EHPAD Fondation Rollin	Groupe		Premier contact	79 les Terrasses de la Figuière	0466617059		Inconnu	107					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Anduze	Occitanie	France	300781457	Privé non lucratif	Fondation Rollin							107						2 240,40  €		
ehpad-tamias	EHPAD Tamias	Groupe		Premier contact	18 route de Boussy-Saint-Antoine	0169005656		Inconnu	81					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Quincy-sous-Sénart	Île-de-France	France	910806215	Privé commercial	SAS Tamias							81						3 300,30  €		
ehpad-clair-logis	EHPAD Clair Logis	Groupe		Premier contact	816 chemin du Haut Brésis	0466563322		Inconnu	91					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Alès	Occitanie	France	300783610	Privé non lucratif	Fondation Partage et Vie							91						2 621,70  €		
ehpad-le-mas-d-agly	EHPAD Le Mas d'Agly	Groupe		Premier contact	24 av Mal de Lattre de Tassigny	0468280202		Inconnu	108					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Laurent-de-la-Salanque	Occitanie	France	660781196	Public	EHPAD Le Mas d'Agly							108						2 181,30  €		
ehpad-nostra-casa	EHPAD Nostra Casa	Groupe		Premier contact	Lo Noell	0468395056		Inconnu	105					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Laurent-de-Cerdans	Occitanie	France	660781188	Public	Etablissement social Communal Nostra Casa							105						2 230,20  €		
ehpad-residence-de-goussainville	EHPAD Résidence de Goussainville	Groupe		Premier contact	2 rue Ferdinand Buisson	0177807272		Inconnu	91					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Goussainville	Île-de-France	France	950015958	Privé commercial	SAS Résidence de Provence							91						2 930,40  €		
