id	name	type_etablissement	nb_etablissements	funnel_stage	address	phone	linkedin_url	DUI	employees	tagline	summary	notes	next_action	created_by	created_at	updated_by	updated_at	website	industry	uses_netsoins	score_icp	city	region	country	Numéro Finess	Typologie	Groupe	Téléphones Clean Export	Mail	Adresse	Code postal	Ville	Département	Total de lits	Estimation Lits	Chambres simples	Chambres doubles	Place	Taille d'établissement	Prix minimum mensuel	CA Hébergement annuel	% Places APA
ehpad-les-jonquiers	EHPAD Les Jonquiers	Groupe		Premier contact	Maugariel	0494391585		Inconnu	80	EHPAD 80 lits à Saint-Paul-en-Forêt, groupe EHPAD autonome du Riou Blanc	EHPAD de 80 lits (public) à Saint-Paul-en-Forêt (83). Appartient au groupe EHPAD autonome du Riou Blanc.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'EHPAD autonome du Riou Blanc' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Paul-en-Forêt	Provence-Alpes-Côte d'Azur	France	830015319	Public	EHPAD autonome du Riou Blanc	+33494391585		Maugariel		Saint-Paul-en-Forêt	83	80					Moyen	2 079,60  €		
ehpad-du-centre-hospitalier-de-sault	EHPAD du centre hospitalier de Sault	Groupe		Premier contact	Chemin de Saint-Trinit	0490641900		Inconnu	80	EHPAD 80 lits à Sault, groupe Centre hospitalier de Sault	EHPAD de 80 lits (public) à Sault (84). Appartient au groupe Centre hospitalier de Sault.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Centre hospitalier de Sault' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Sault	Provence-Alpes-Côte d'Azur	France	840007694	Public	Centre hospitalier de Sault	+33490641900		Chemin de Saint-Trinit		Sault	84	80					Moyen	2 007,00  €		
ehpad-les-trois-fontaines	EHPAD Les Trois Fontaines	Groupe		Premier contact	Route de Veynes (ancienne)	0413530400		Inconnu	80	EHPAD 80 lits à Gap, groupe Centre communal d’action sociale (CCAS)	EHPAD de 80 lits (public) à Gap (50). Appartient au groupe Centre communal d’action sociale (CCAS).	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Centre communal d’action sociale (CCAS)' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Gap	Provence-Alpes-Côte d'Azur	France	50002138	Public	Centre communal d’action sociale (CCAS)	+33413530400		Route de Veynes (ancienne)		Gap	50	80					Moyen	1 789,80  €		
ehpad-residence-neyret	EHPAD Résidence Neyret	Groupe		Premier contact	26 rue Jean Moulin	0237297214		Inconnu	63	EHPAD 63 lits à Ceton, groupe Résidence Neyret	EHPAD de 63 lits (privé commercial) à Ceton (61). Appartient au groupe Résidence Neyret.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Résidence Neyret' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Ceton	Normandie	France	610789869	Privé commercial	Résidence Neyret	+33237297214		26 rue Jean Moulin		Ceton	61	63					Moyen	2 322,60  €		
ehpad-korian-la-risle	EHPAD Korian La risle	Groupe	269	Premier contact	Rue Jean Moulin	0232242424	https://www.linkedin.com/company/korian/	Inconnu	44	EHPAD 44 lits à Rugles, groupe Korian	EHPAD de 44 lits (privé commercial) à Rugles (27). Appartient au groupe Korian.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Groupe Korian' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29			https://www.korian.fr	EHPAD	Inconnu	1	Rugles	Normandie	France	270023914	Privé commercial	Groupe Korian	+33232242424		Rue Jean Moulin		Rugles	27	44					Petit	3 258,60  €		
ehpad-les-regatiers	EHPAD Les Régatiers	Groupe		Premier contact	20 rue du Stade André Salesse	0231646401		Inconnu	40	EHPAD 40 lits à Villers-sur-Mer, groupe SAS La Pommeraie	EHPAD de 40 lits (privé commercial) à Villers-sur-Mer (14). Appartient au groupe SAS La Pommeraie.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'SAS La Pommeraie' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Villers-sur-Mer	Normandie	France	140016361	Privé commercial	SAS La Pommeraie	+33231646401		20 rue du Stade André Salesse		Villers-sur-Mer	14	40					Petit	3 324,00  €		
ehpad-les-bougainvillees	EHPAD Les Bougainvillées	Groupe		Premier contact		0231650565		Inconnu	40	EHPAD 40 lits à Le Breuil-en-Auge, groupe SAS Les Bougainvillées	EHPAD de 40 lits (privé commercial) à Le Breuil-en-Auge (14). Appartient au groupe SAS Les Bougainvillées.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'SAS Les Bougainvillées' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Le Breuil-en-Auge	Normandie	France	140016882	Privé commercial	SAS Les Bougainvillées	+33231650565				Le Breuil-en-Auge	14	40					Petit	3 264,00  €		
ehpad-l-elvody	EHPAD L'Elvody	Groupe		Premier contact	Rue du Clos Fleuri	0231661114		Inconnu	46	EHPAD 46 lits à Vire Normandie, groupe SAS La Nouvelle Elvody	EHPAD de 46 lits (privé commercial) à Vire Normandie (14). Appartient au groupe SAS La Nouvelle Elvody.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'SAS La Nouvelle Elvody' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Vire Normandie	Normandie	France	140015074	Privé commercial	SAS La Nouvelle Elvody	+33231661114		Rue du Clos Fleuri		Vire Normandie	14	46					Petit	2 784,00  €		
ehpad-rene-castel	EHPAD René Castel	Groupe		Premier contact	11 rue du Moulin	0231677997		Inconnu	41	EHPAD 41 lits à Valdallière, groupe SAS Les demeures Les Glycines	EHPAD de 41 lits (privé commercial) à Valdallière (14). Appartient au groupe SAS Les demeures Les Glycines.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'SAS Les demeures Les Glycines' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Valdallière	Normandie	France	140016015	Privé commercial	SAS Les demeures Les Glycines	+33231677997		11 rue du Moulin		Valdallière	14	41					Petit	2 904,00  €		
ehpad-le-beau-site	EHPAD Le Beau Site	Groupe		Premier contact	1 rue du Beau Site	0231697080		Inconnu	40	EHPAD 40 lits à Clécy, groupe SAS Le Nouveau Beau Site	EHPAD de 40 lits (privé commercial) à Clécy (14). Appartient au groupe SAS Le Nouveau Beau Site.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'SAS Le Nouveau Beau Site' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Clécy	Normandie	France	140016031	Privé commercial	SAS Le Nouveau Beau Site	+33231697080		1 rue du Beau Site		Clécy	14	40					Petit	2 827,50  €		
ehpad-les-elides	EHPAD Les Élides	Groupe		Premier contact	1 la Touperrerie	0233053320		Inconnu	40	EHPAD 40 lits à Le Dézert, groupe SARL La Cerisaie	EHPAD de 40 lits (privé commercial) à Le Dézert (50). Appartient au groupe SARL La Cerisaie.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'SARL La Cerisaie' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Le Dézert	Normandie	France	500016613	Privé commercial	SARL La Cerisaie	+33233053320		1 la Touperrerie		Le Dézert	50	40					Petit	2 542,20  €		
ehpad-l-hexagone	EHPAD L'Hexagone	Groupe		Premier contact	473 rue du Douet Doquet	0231222119		Inconnu	39	EHPAD 39 lits à Trévières, groupe SASA Résidence Hexagone	EHPAD de 39 lits (privé commercial) à Trévières (14). Appartient au groupe SASA Résidence Hexagone.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'SASA Résidence Hexagone' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Trévières	Normandie	France	140016122	Privé commercial	SASA Résidence Hexagone	+33231222119		473 rue du Douet Doquet		Trévières	14	39					Petit	2 966,10  €		
ehpad-le-belvedere	EHPAD Le Belvédère	Groupe		Premier contact	4 rue des Marronniers	0231238223		Inconnu	38	EHPAD 38 lits à Le Castelet, groupe SARL Jetagena	EHPAD de 38 lits (privé commercial) à Le Castelet (14). Appartient au groupe SARL Jetagena.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'SARL Jetagena' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Le Castelet	Normandie	France	140016601	Privé commercial	SARL Jetagena	+33231238223		4 rue des Marronniers		Le Castelet	14	38					Petit	2 709,60  €		
ehpad-residence-carola	EHPAD Résidence Carola	Groupe		Premier contact	2 rue du Clos Samson	0232115900		Inconnu	26	EHPAD 26 lits à Grand-Couronne, groupe SAS Essart Grand Couronne	EHPAD de 26 lits (privé commercial) à Grand-Couronne (76). Appartient au groupe SAS Essart Grand Couronne.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'SAS Essart Grand Couronne' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Grand-Couronne	Normandie	France	760026732	Privé commercial	SAS Essart Grand Couronne	+33232115900		2 rue du Clos Samson		Grand-Couronne	76	26					Petit	3 680,10  €		
ehpad-colline-de-la-soie	EHPAD Colline de la Soie	Groupe	36	Premier contact	107 rue Henon	0478271401	https://fr.linkedin.com/company/acppa-accueil-confort-personnes-agees	Inconnu	70	EHPAD 70 lits à Lyon 4e Arrondissement, groupe ACPPA	EHPAD de 70 lits (privé non lucratif) à Lyon 4e Arrondissement (69). Appartient au groupe ACPPA.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Groupe ACPPA' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29			https://www.acppa.fr	EHPAD	Inconnu	1	Lyon 4e Arrondissement	Auvergne-Rhône-Alpes	France	690801428	Privé non lucratif	Groupe ACPPA	+33478271401		107 rue Henon		Lyon 4e Arrondissement	69	70					Moyen	3 540,00  €		
les-demeures-gaston-de-renty-le-beny-bocage	Les Demeures Gaston de Renty - Le Beny Bocage	Groupe		Premier contact	2 rue du général de Gaulle	0231676666		Inconnu	33	EHPAD 33 lits à Souleuvre en Bocage, groupe SAS Les Demeures Gaston de Renty	EHPAD de 33 lits (privé commercial) à Souleuvre en Bocage (14). Appartient au groupe SAS Les Demeures Gaston de Renty.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'SAS Les Demeures Gaston de Renty' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Souleuvre en Bocage	Normandie	France	140016494	Privé commercial	SAS Les Demeures Gaston de Renty	+33231676666		2 rue du général de Gaulle		Souleuvre en Bocage	14	33					Petit	2 664,00  €		
ehpad-le-parc-fleur	EHPAD Le Parc Fleur	Groupe		Premier contact		0233455821		Inconnu	30	EHPAD 30 lits à Cambernon, groupe SARL Résidence Le Parc Fleuri	EHPAD de 30 lits (privé commercial) à Cambernon (50). Appartient au groupe SARL Résidence Le Parc Fleuri.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'SARL Résidence Le Parc Fleuri' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Cambernon	Normandie	France	500016985	Privé commercial	SARL Résidence Le Parc Fleuri	+33233455821				Cambernon	50	30					Petit	2 571,60  €		
ehpad-la-maison-normande	EHPAD La Maison Normande	Groupe		Premier contact	la Salle	0235341682		Inconnu	20	EHPAD 20 lits à Saint-Martin-Osmonville, groupe SARL EHPAD La Maison Normande	EHPAD de 20 lits (privé commercial) à Saint-Martin-Osmonville (76). Appartient au groupe SARL EHPAD La Maison Normande.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'SARL EHPAD La Maison Normande' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Martin-Osmonville	Normandie	France	760913624	Privé commercial	SARL EHPAD La Maison Normande	+33235341682		la Salle		Saint-Martin-Osmonville	76	20					Très petit	2 438,40  €		
ehpad-la-tour-de-pujols	EHPAD La Tour de Pujols	Groupe	230	Premier contact	1 avenue Ernest Lafont	0553497000	https://www.linkedin.com/company/emeis/	Inconnu	154	EHPAD 154 lits à Villeneuve-sur-Lot, groupe Emeis	EHPAD de 154 lits (privé commercial) à Villeneuve-sur-Lot (47). Appartient au groupe Emeis.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Groupe Emeis' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29			https://www.emeis.fr	EHPAD	Inconnu	1	Villeneuve-sur-Lot	Nouvelle-Aquitaine	France	470009747	Privé commercial	Groupe Emeis	+33553497000		1 avenue Ernest Lafont		Villeneuve-sur-Lot	47	154					Grand	3 003,00  €		
ehpad-korian-villa-gabriel	EHPAD Korian Villa Gabriel	Groupe	269	Premier contact	20 avenue Favard	0557962828	https://www.linkedin.com/company/korian/	Inconnu	130	EHPAD 130 lits à Gradignan, groupe Korian	EHPAD de 130 lits (privé commercial) à Gradignan (33). Appartient au groupe Korian.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Groupe Korian' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29			https://www.korian.fr	EHPAD	Inconnu	1	Gradignan	Nouvelle-Aquitaine	France	330786278	Privé commercial	Groupe Korian	+33557962828		20 avenue Favard		Gradignan	33	130					Grand	3 469,20  €		
ehpad-residence-pompairain	EHPAD Résidence Pompairain	Groupe		Premier contact	Allée des Pommiers	0549950609		Inconnu	146	EHPAD 146 lits à Châtillon-sur-Thouet, groupe Thémis Pompairain	EHPAD de 146 lits (privé commercial) à Châtillon-sur-Thouet (79). Appartient au groupe Thémis Pompairain.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Thémis Pompairain' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Châtillon-sur-Thouet	Nouvelle-Aquitaine	France	790012595	Privé commercial	Thémis Pompairain	+33549950609		Allée des Pommiers		Châtillon-sur-Thouet	79	146					Grand	2 914,80  €		
ehpad-villa-le-bourgailh	EHPAD Villa Le Bourgailh	Groupe		Premier contact	72 avenue du Bourgailh	0557019494		Inconnu	120	EHPAD 120 lits à Pessac, groupe Villa Bourgailh	EHPAD de 120 lits (privé commercial) à Pessac (33). Appartient au groupe Villa Bourgailh.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Villa Bourgailh' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Pessac	Nouvelle-Aquitaine	France	330783580	Privé commercial	Villa Bourgailh	+33557019494		72 avenue du Bourgailh		Pessac	33	120					Grand	3 531,60  €		
ehpad-residence-la-villa-amelie	EHPAD Résidence La Villa Amélie	Groupe		Premier contact	32 rue de Nice	0517834040		Inconnu	128	EHPAD 128 lits à Saint-Rogatien, groupe SAS La Villa Amélie	EHPAD de 128 lits (privé commercial) à Saint-Rogatien (17). Appartient au groupe SAS La Villa Amélie.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'SAS La Villa Amélie' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Rogatien	Nouvelle-Aquitaine	France	170023006	Privé commercial	SAS La Villa Amélie	+33517834040		32 rue de Nice		Saint-Rogatien	17	128					Grand	2 754,30  €		
ehpad-residence-d-or	EHPAD Résidence d'Or	Groupe	230	Premier contact	22 rue d'Ypres	0549840101	https://www.linkedin.com/company/emeis/	Inconnu	124	EHPAD 124 lits à Montmorillon, groupe Emeis	EHPAD de 124 lits (privé commercial) à Montmorillon (86). Appartient au groupe Emeis.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Groupe Emeis' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29			https://www.emeis.fr	EHPAD	Inconnu	1	Montmorillon	Nouvelle-Aquitaine	France	860789718	Privé commercial	Groupe Emeis	+33549840101		22 rue d'Ypres		Montmorillon	86	124					Grand	2 571,60  €		
ehpad-douceur-de-france	EHPAD Douceur de France	Groupe		Premier contact	12 allée Carthon Ferrière	0557124242		Inconnu	117	EHPAD 117 lits à Gradignan, groupe Societe Anonyme Emera Exploitations	EHPAD de 117 lits (privé commercial) à Gradignan (33). Appartient au groupe Societe Anonyme Emera Exploitations.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Societe Anonyme Emera Exploitations' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Gradignan	Nouvelle-Aquitaine	France	330012048	Privé commercial	Societe Anonyme Emera Exploitations	+33557124242		12 allée Carthon Ferrière		Gradignan	33	117					Grand	4 481,70  €		
ehpad-antoine-de-bourbon	EHPAD Antoine de Bourbon	Groupe		Premier contact	15 rue Antoine de Bourbon	0559927100		Inconnu	106	EHPAD 106 lits à Billère, groupe SA Emera	EHPAD de 106 lits (privé commercial) à Billère (64). Appartient au groupe SA Emera.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'SA Emera' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Billère	Nouvelle-Aquitaine	France	640795878	Privé commercial	SA Emera	+33559927100		15 rue Antoine de Bourbon		Billère	64	106					Grand	4 260,90  €		
ehpad-villa-de-valrose	EHPAD Villa de Valrose	Groupe		Premier contact	28 chemin de la Matte	0547307100		Inconnu	117	EHPAD 117 lits à Latresne, groupe SAS Rive de Garonne	EHPAD de 117 lits (privé commercial) à Latresne (33). Appartient au groupe SAS Rive de Garonne.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'SAS Rive de Garonne' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Latresne	Nouvelle-Aquitaine	France	330059809	Privé commercial	SAS Rive de Garonne	+33547307100		28 chemin de la Matte		Latresne	33	117					Grand	3 591,60  €		
ehpad-la-presqu-ile	EHPAD La Presqu'Ile	Groupe		Premier contact	Chemin de la Baie d'Yves	0546823333		Inconnu	90	EHPAD 90 lits à Fouras, groupe La Presqu'Ile Fouras	EHPAD de 90 lits (privé commercial) à Fouras (17). Appartient au groupe La Presqu'Ile Fouras.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'La Presqu'Ile Fouras' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Fouras	Nouvelle-Aquitaine	France	170804413	Privé commercial	La Presqu'Ile Fouras	+33546823333		Chemin de la Baie d'Yves		Fouras	17	90					Moyen	4 263,00  €		
ehpad-remy-francois	EHPAD Rémy François	Groupe	36	Premier contact	2 route du Recru	0474561833	https://fr.linkedin.com/company/acppa-accueil-confort-personnes-agees	Inconnu	70	EHPAD 70 lits à Ampuis, groupe ACPPA	EHPAD de 70 lits (privé non lucratif) à Ampuis (69). Appartient au groupe ACPPA.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Groupe ACPPA' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29			https://www.acppa.fr	EHPAD	Inconnu	1	Ampuis	Auvergne-Rhône-Alpes	France	690801055	Privé non lucratif	Groupe ACPPA	+33474561833		2 route du Recru		Ampuis	69	70					Moyen	3 055,80  €		
ehpad-residence-orpea-la-claire-fontaine	EHPAD - Résidence Orpéa La Claire Fontaine	Groupe	230	Premier contact	6 rue du Gue	0546005700	https://www.linkedin.com/company/emeis/	Inconnu	100	EHPAD 100 lits à La Rochelle, groupe Emeis	EHPAD de 100 lits (privé commercial) à La Rochelle (17). Appartient au groupe Emeis.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Groupe Emeis' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29			https://www.emeis.fr	EHPAD	Inconnu	1	La Rochelle	Nouvelle-Aquitaine	France	170018501	Privé commercial	Groupe Emeis	+33546005700		6 rue du Gue		La Rochelle	17	100					Grand	3 747,00  €		
ehpad-le-clos-d-alienor	EHPAD Le Clos d'Aliénor	Groupe	230	Premier contact	31 rue Lamartine	0556023758	https://www.linkedin.com/company/emeis/	Inconnu	94	EHPAD 94 lits à Le Bouscat, groupe Emeis	EHPAD de 94 lits (privé commercial) à Le Bouscat (33). Appartient au groupe Emeis.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Groupe Emeis' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29			https://www.emeis.fr	EHPAD	Inconnu	1	Le Bouscat	Nouvelle-Aquitaine	France	330798026	Privé commercial	Groupe Emeis	+33556023758		31 rue Lamartine		Le Bouscat	33	94					Moyen	3 921,60  €		
ehpad-les-jardins-de-leysotte	EHPAD Les jardins de Leysotte	Groupe		Premier contact	126 chemin de Leysotte	0564120800		Inconnu	110	EHPAD 110 lits à Villenave-d'Ornon, groupe Les jardins de Leysotte	EHPAD de 110 lits (privé commercial) à Villenave-d'Ornon (33). Appartient au groupe Les jardins de Leysotte.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Les jardins de Leysotte' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Villenave-d'Ornon	Nouvelle-Aquitaine	France	330056748	Privé commercial	Les jardins de Leysotte	+33564120800		126 chemin de Leysotte		Villenave-d'Ornon	33	110					Grand	3 336,60  €		
ehpad-residence-de-chambery	EHPAD Résidence de Chambéry	Groupe		Premier contact	35 route de Léognan	0556890823		Inconnu	105	EHPAD 105 lits à Villenave-d'Ornon, groupe Résidence de Chambéry	EHPAD de 105 lits (privé commercial) à Villenave-d'Ornon (33). Appartient au groupe Résidence de Chambéry.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Résidence de Chambéry' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Villenave-d'Ornon	Nouvelle-Aquitaine	France	330798612	Privé commercial	Résidence de Chambéry	+33556890823		35 route de Léognan		Villenave-d'Ornon	33	105					Grand	3 385,80  €		
ehpad-residence-du-chateau-de-mons	EHPAD Résidence du Château de Mons	Groupe	230	Premier contact	36 rue Pierre Dugua Sieur de Mons	0546397210	https://www.linkedin.com/company/emeis/	Inconnu	93	EHPAD 93 lits à Royan, groupe Emeis	EHPAD de 93 lits (privé commercial) à Royan (17). Appartient au groupe Emeis.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Groupe Emeis' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29			https://www.emeis.fr	EHPAD	Inconnu	1	Royan	Nouvelle-Aquitaine	France	170014989	Privé commercial	Groupe Emeis	+33546397210		36 rue Pierre Dugua Sieur de Mons		Royan	17	93					Moyen	3 747,00  €		
ehpad-residence-talanssa	EHPAD Résidence Talanssa	Groupe		Premier contact	62 cours maréchal Gallieni	0535385700		Inconnu	89	EHPAD 89 lits à Talence, groupe Résidence Talanssa	EHPAD de 89 lits (privé commercial) à Talence (33). Appartient au groupe Résidence Talanssa.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Résidence Talanssa' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Talence	Nouvelle-Aquitaine	France	330051988	Privé commercial	Résidence Talanssa	+33535385700		62 cours maréchal Gallieni		Talence	33	89					Moyen	3 861,60  €		
ehpad-les-girondines	EHPAD Les Girondines	Groupe		Premier contact	16 allée Eugénie Niboyet	0472768520		Inconnu	74	EHPAD 74 lits à Lyon 7e Arrondissement, groupe Résidence autonomie Rhodanien des aveugles	EHPAD de 74 lits (privé non lucratif) à Lyon 7e Arrondissement (69). Appartient au groupe Résidence autonomie Rhodanien des aveugles.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Résidence autonomie Rhodanien des aveugles' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Lyon 7e Arrondissement	Auvergne-Rhône-Alpes	France	690785514	Privé non lucratif	Résidence autonomie Rhodanien des aveugles	+33472768520		16 allée Eugénie Niboyet		Lyon 7e Arrondissement	69	74					Moyen	2 763,00  €		
maison-de-retraite-korian-clos-serena	Maison de retraite Korian Clos Serena	Groupe	269	Premier contact	1 rue Jean Renaud Dandicolle	0556994343	https://www.linkedin.com/company/korian/	Inconnu	100	EHPAD 100 lits à Bordeaux, groupe Korian	EHPAD de 100 lits (privé commercial) à Bordeaux (33). Appartient au groupe Korian.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Groupe Korian' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29			https://www.korian.fr	EHPAD	Inconnu	1	Bordeaux	Nouvelle-Aquitaine	France	330803933	Privé commercial	Groupe Korian	+33556994343		1 rue Jean Renaud Dandicolle		Bordeaux	33	100					Grand	3 407,70  €		
residence-sud-saintonge-orpea	Résidence Sud-Saintonge (Orpea)	Groupe	230	Premier contact	24 route des Ecluses	0546022299	https://www.linkedin.com/company/emeis/	Inconnu	111	EHPAD 111 lits à Saujon, groupe Emeis	EHPAD de 111 lits (privé commercial) à Saujon (17). Appartient au groupe Emeis.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Groupe Emeis' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29			https://www.emeis.fr	EHPAD	Inconnu	1	Saujon	Nouvelle-Aquitaine	France	170799753	Privé commercial	Groupe Emeis	+33546022299		24 route des Ecluses		Saujon	17	111					Grand	3 018,00  €		
